outer_fold_id,inner_fold_id,model_id,seed,parameter_sha256,sample_id,y_pred,distribution_family,distribution_loc,distribution_scale,distribution_df,q025,q10,q25,q50,q75,q90,q975,absolute_error,crps,nll,y_true,provenance_role
rolling_origin_2021-11-02,rolling_origin_2021-11-02__inner_1_2021-01-26,C04_probabilistic_gru_student_t,42117,70c1908d227951b86f26ede94b4eec73b621b327a6f0e2a87d98875e63514fba,P-H04-W001::C010::C011,28.93274515904445,student_t,28.93274515904445,4.48651202603332,4.379677772521973,16.890727358005265,22.167597678406107,25.63705384042909,28.93274515904445,32.22843647765982,35.6978926396828,40.97476296008364,3.214021223330107,1.991898657102941,2.7746715307722774,25.718723935714344,inner_validation_within_outer_train
rolling_origin_2021-11-02,rolling_origin_2021-11-02__inner_1_2021-01-26,C04_probabilistic_gru_student_t,42117,70c1908d227951b86f26ede94b4eec73b621b327a6f0e2a87d98875e63514fba,P-H04-W002::C010::C011,31.866193837836448,student_t,31.866193837836448,3.769027213424155,4.6181464195251465,21.931615615542174,26.23369202615049,29.10998512141735,31.866193837836448,34.622402554255544,37.4986956495224,41.80077206013071,0.2978894039077282,0.982288595122638,2.3032848765950025,31.56830443392872,inner_validation_within_outer_train
rolling_origin_2021-11-02,rolling_origin_2021-11-02__inner_1_2021-01-26,C04_probabilistic_gru_student_t,42117,70c1908d227951b86f26ede94b4eec73b621b327a6f0e2a87d98875e63514fba,P-H04-W003::C010::C011,28.829437745248896,student_t,28.829437745248896,3.627174272589414,4.687039375305176,19.31508493689836,23.421978468056,26.18018023554485,28.829437745248896,31.478695254952942,34.236897022441795,38.34379055359943,2.474058575159152,1.5460694302743496,2.5294548475697285,31.303496320408048,inner_validation_within_outer_train
rolling_origin_2021-11-02,rolling_origin_2021-11-02__inner_1_2021-01-26,C04_probabilistic_gru_student_t,42117,70c1908d227951b86f26ede94b4eec73b621b327a6f0e2a87d98875e63514fba,P-H04-W004::C010::C011,24.55583833895723,student_t,24.55583833895723,4.489216340848358,4.385181903839111,12.511897777203869,17.788094078730815,21.258521614890256,24.55583833895723,27.853155063024204,31.32358259918365,36.59977890071059,3.3420244175285703,2.055662584473393,2.797610642231401,21.21381392142866,inner_validation_within_outer_train
rolling_origin_2021-11-02,rolling_origin_2021-11-02__inner_1_2021-01-26,C04_probabilistic_gru_student_t,42117,70c1908d227951b86f26ede94b4eec73b621b327a6f0e2a87d98875e63514fba,P-H04-W005::C010::C011,29.930141650866368,student_t,29.930141650866368,4.174912983386048,4.464927673339844,18.79957165374482,23.655744164255417,26.86844708909364,29.930141650866368,32.9918362126391,36.20453913747732,41.06071164798791,4.271960138876548,2.5815077628000984,2.9792206457017265,25.65818151198982,inner_validation_within_outer_train
rolling_origin_2021-11-02,rolling_origin_2021-11-02__inner_1_2021-01-26,C04_probabilistic_gru_student_t,42117,70c1908d227951b86f26ede94b4eec73b621b327a6f0e2a87d98875e63514fba,P-H04-W006::C010::C011,26.066260039578147,student_t,26.066260039578147,3.922899773584039,4.564188957214356,15.685513301466129,20.19240836553266,23.194724719288224,26.066260039578147,28.93779535986807,31.940111713623637,36.44700677769016,9.756560219680257,7.212232863944846,4.723385772270655,16.30969981989789,inner_validation_within_outer_train
rolling_origin_2021-11-02,rolling_origin_2021-11-02__inner_1_2021-01-26,C04_probabilistic_gru_student_t,42117,70c1908d227951b86f26ede94b4eec73b621b327a6f0e2a87d98875e63514fba,P-H04-W007::C010::C011,38.81655696033801,student_t,38.81655696033801,4.831296073763382,4.228239059448242,25.683519985382382,31.485773703553654,35.25647974217447,38.81655696033801,42.376634178501554,46.14734021712237,51.94959393529364,3.697806730746116,2.266945194095226,2.891853283140501,35.118750229591896,inner_validation_within_outer_train
rolling_origin_2021-11-02,rolling_origin_2021-11-02__inner_1_2021-01-26,C04_probabilistic_gru_student_t,42117,70c1908d227951b86f26ede94b4eec73b621b327a6f0e2a87d98875e63514fba,P-V02-W001::C010::C011,44.172832502144736,student_t,44.172832502144736,5.637926064590289,4.0638532638549805,28.61596407650612,35.554912675625346,40.00312019993102,44.172832502144736,48.34254480435845,52.79075232866413,59.72970092778335,6.281346902910023,3.825397715711081,3.384254715399356,37.89148559923471,inner_validation_within_outer_train
rolling_origin_2021-11-02,rolling_origin_2021-11-02__inner_1_2021-01-26,C04_probabilistic_gru_student_t,42117,70c1908d227951b86f26ede94b4eec73b621b327a6f0e2a87d98875e63514fba,P-V02-W002::C010::C011,48.644456032616176,student_t,48.644456032616176,5.847627745946473,4.002923965454102,32.41351465306794,39.68010220000615,44.31343847497061,48.644456032616176,52.97547359026174,57.608809865226206,64.8753974121644,0.9133903629733312,1.5895053604567986,2.762021164047183,47.731065669642845,inner_validation_within_outer_train
rolling_origin_2021-11-02,rolling_origin_2021-11-02__inner_1_2021-01-26,C04_probabilistic_gru_student_t,42117,70c1908d227951b86f26ede94b4eec73b621b327a6f0e2a87d98875e63514fba,P-V02-W003::C010::C011,7.94908398217796,student_t,7.94908398217796,4.132219911321367,4.6330108642578125,-2.931259667449778,1.7770723099632448,4.928080804696473,7.94908398217796,10.970087159659448,14.121095654392676,18.829427631805693,2.1457725340146974,1.477384788520866,2.5506486095692464,5.803311448163263,inner_validation_within_outer_train
