outer_fold_id,inner_fold_id,model_id,seed,parameter_sha256,sample_id,y_pred,distribution_family,distribution_loc,distribution_scale,distribution_df,q025,q10,q25,q50,q75,q90,q975,absolute_error,crps,nll,y_true,provenance_role
rolling_origin_2023-05-16,rolling_origin_2023-05-16__inner_1_2022-07-19,C04_probabilistic_gru_student_t,42117,468c384ff6f9ead8cd3682297d8fd6a2b9cd215fdd4bd90fabac49cc47852e26,P-D01-W002::C016::C017,49.69037857647498,student_t,49.69037857647498,9.804904528457753,2.934192419052124,18.087128083339127,33.534751574833095,42.16889226003265,49.69037857647498,57.21186489291732,65.84600557811689,81.29362906961083,4.670403932427448,3.498554369533947,3.4320675411665764,45.01997464404754,inner_validation_within_outer_train
rolling_origin_2023-05-16,rolling_origin_2023-05-16__inner_1_2022-07-19,C04_probabilistic_gru_student_t,42117,468c384ff6f9ead8cd3682297d8fd6a2b9cd215fdd4bd90fabac49cc47852e26,P-D01-W005::C016::C017,36.65890461964812,student_t,36.65890461964812,10.464949443331133,3.005422830581665,3.3887346051459843,19.52833640081232,28.65621223155061,36.65890461964812,44.66159700774563,53.78947283848392,69.92907463415025,6.085753845828123,4.126166949633833,3.56233051084147,42.74465846547624,inner_validation_within_outer_train
rolling_origin_2023-05-16,rolling_origin_2023-05-16__inner_1_2022-07-19,C04_probabilistic_gru_student_t,42117,468c384ff6f9ead8cd3682297d8fd6a2b9cd215fdd4bd90fabac49cc47852e26,P-D01-W006::C016::C017,38.04517313544584,student_t,38.04517313544584,10.680760405634311,2.981708526611328,3.935957713854677,20.523814059306325,29.869057998618302,38.04517313544584,46.22128827227338,55.56653221158537,72.15438855703701,39.33789023241139,31.250479456283397,6.7815210219398985,77.38306336785723,inner_validation_within_outer_train
rolling_origin_2023-05-16,rolling_origin_2023-05-16__inner_1_2022-07-19,C04_probabilistic_gru_student_t,42117,468c384ff6f9ead8cd3682297d8fd6a2b9cd215fdd4bd90fabac49cc47852e26,P-D01-W007::C016::C017,27.965012834963144,student_t,27.965012834963144,10.788409718309993,3.0453989505767822,-6.080780833582107,10.367212286991611,19.72892622500849,27.965012834963144,36.2010994449178,45.56281338293468,62.01080650350839,6.428988698058422,4.311380761606947,3.6012699029856283,21.53602413690472,inner_validation_within_outer_train
rolling_origin_2023-05-16,rolling_origin_2023-05-16__inner_1_2022-07-19,C04_probabilistic_gru_student_t,42117,468c384ff6f9ead8cd3682297d8fd6a2b9cd215fdd4bd90fabac49cc47852e26,P-H03-W001::C016::C017,46.30435464057742,student_t,46.30435464057742,9.070650045813707,3.0431816577911377,17.66784534159612,31.505664110295932,39.37899767360517,46.30435464057742,53.22971160754968,61.10304517085891,74.94086393955872,5.749234260815534,3.769099699705854,3.455476243255412,40.55512037976189,inner_validation_within_outer_train
rolling_origin_2023-05-16,rolling_origin_2023-05-16__inner_1_2022-07-19,C04_probabilistic_gru_student_t,42117,468c384ff6f9ead8cd3682297d8fd6a2b9cd215fdd4bd90fabac49cc47852e26,P-H03-W002::C016::C017,41.65447717449412,student_t,41.65447717449412,9.034746204140433,3.1087069511413574,13.462394419547495,26.996440189242065,34.77502052907996,41.65447717449412,48.53393381990828,56.31251415974618,69.84655992944073,6.610519351696539,4.151740770617487,3.5256034117859483,48.26499652619066,inner_validation_within_outer_train
rolling_origin_2023-05-16,rolling_origin_2023-05-16__inner_1_2022-07-19,C04_probabilistic_gru_student_t,42117,468c384ff6f9ead8cd3682297d8fd6a2b9cd215fdd4bd90fabac49cc47852e26,P-H03-W004::C016::C017,45.51493610642151,student_t,45.51493610642151,8.693233980634343,3.0924971103668213,18.31147219565488,31.391813478286807,38.891197316816594,45.51493610642151,52.13867489602642,59.63805873455621,72.71840001718813,3.8487828590550137,2.9881568598078827,3.2868082360597155,49.36371896547652,inner_validation_within_outer_train
rolling_origin_2023-05-16,rolling_origin_2023-05-16__inner_1_2022-07-19,C04_probabilistic_gru_student_t,42117,468c384ff6f9ead8cd3682297d8fd6a2b9cd215fdd4bd90fabac49cc47852e26,P-H03-W006::C016::C017,49.28920776455473,student_t,49.28920776455473,9.011116492012786,3.02628755569458,20.75222269367363,34.565836522705126,42.40440933194618,49.28920776455473,56.17400619716329,64.01257900640434,77.82619283543582,4.926526406873819,3.428834656864586,3.388273782634219,54.21573417142855,inner_validation_within_outer_train
rolling_origin_2023-05-16,rolling_origin_2023-05-16__inner_1_2022-07-19,C04_probabilistic_gru_student_t,42117,468c384ff6f9ead8cd3682297d8fd6a2b9cd215fdd4bd90fabac49cc47852e26,P-H04-W002::C016::C017,34.91205244227546,student_t,34.91205244227546,10.951310911689284,2.9957809448242188,0.0323096632005359,16.969784856183235,26.533953231083515,34.91205244227546,43.290151653467404,52.85432002836768,69.79179522135038,24.7244814696562,17.430105607527576,5.379920287720534,10.18757097261926,inner_validation_within_outer_train
rolling_origin_2023-05-16,rolling_origin_2023-05-16__inner_1_2022-07-19,C04_probabilistic_gru_student_t,42117,468c384ff6f9ead8cd3682297d8fd6a2b9cd215fdd4bd90fabac49cc47852e26,P-H04-W003::C016::C017,37.90309051013358,student_t,37.90309051013358,10.509980201846032,3.01540756225586,4.552119003547162,20.71414163961796,29.869396003411712,37.90309051013358,45.93678501685545,55.09203938064921,71.25406201671998,30.566730608942777,23.00291387521511,6.035786951143105,7.336359901190802,inner_validation_within_outer_train
