outer_fold_id,inner_fold_id,model_id,seed,parameter_sha256,sample_id,y_pred,distribution_family,distribution_loc,distribution_scale,distribution_df,q025,q10,q25,q50,q75,q90,q975,absolute_error,crps,nll,y_true,provenance_role
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,C04_probabilistic_gru_student_t,42117,6fc5331c754442474d4542d6d7069dfc5ef5f7af9c53d4bcf9f4b9eb79696691,P-D01-W001::C008::C009,19.781340396181516,student_t,19.781340396181516,16.497473068344977,3.043043851852417,-32.303341898163026,-7.134473976385763,7.185600448236768,19.781340396181516,32.37708034412626,46.6971547687488,71.86602269052604,27.496690044889835,17.949794997847306,5.114160015754786,47.27803044107135,inner_validation_within_outer_train
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,C04_probabilistic_gru_student_t,42117,6fc5331c754442474d4542d6d7069dfc5ef5f7af9c53d4bcf9f4b9eb79696691,P-D01-W002::C008::C009,52.21780256725364,student_t,52.21780256725364,15.860547996345389,2.9485130310058594,1.240150926171978,26.119368556812628,40.05875923636777,52.21780256725364,64.37684589813952,78.31623657769464,103.19545420833528,36.848468198817855,26.146531249320528,5.820319020412012,89.0662707660715,inner_validation_within_outer_train
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,C04_probabilistic_gru_student_t,42117,6fc5331c754442474d4542d6d7069dfc5ef5f7af9c53d4bcf9f4b9eb79696691,P-D01-W005::C008::C009,28.349879893604438,student_t,28.349879893604438,16.538390567618876,3.02103590965271,-24.075936273318,1.31505104414245,15.711174111905066,28.349879893604438,40.98858567530381,55.384708743066426,80.77569606052687,14.062400492110044,8.621318994196692,4.237400165129913,42.41228038571448,inner_validation_within_outer_train
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,C04_probabilistic_gru_student_t,42117,6fc5331c754442474d4542d6d7069dfc5ef5f7af9c53d4bcf9f4b9eb79696691,P-D01-W006::C008::C009,30.2868602882718,student_t,30.2868602882718,16.317098214240076,3.020317316055298,-21.444371747094298,3.61207271054964,17.81688620996052,30.2868602882718,42.75683436658308,56.96164786599397,82.01809232363789,1.0549435722000808,4.498420626857536,3.7953478665168467,29.23191671607172,inner_validation_within_outer_train
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,C04_probabilistic_gru_student_t,42117,6fc5331c754442474d4542d6d7069dfc5ef5f7af9c53d4bcf9f4b9eb79696691,P-D01-W007::C008::C009,34.293110889398,student_t,34.293110889398,16.25337604355914,2.9944567680358887,-17.48659701897205,7.660930174691327,21.858052135627744,34.293110889398,46.72816964316826,60.92529160410468,86.07281879776804,11.873488151673449,7.47842171124149,4.116888149747963,46.16659904107145,inner_validation_within_outer_train
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,C04_probabilistic_gru_student_t,42117,6fc5331c754442474d4542d6d7069dfc5ef5f7af9c53d4bcf9f4b9eb79696691,P-H03-W001::C008::C009,51.87595392776666,student_t,51.87595392776666,15.949454880169824,2.9181742668151855,0.30292247185083454,25.555877527173443,39.63200173202592,51.87595392776666,64.1199061235074,78.19603032835988,103.44898538368247,13.802788852590396,8.46099126376453,4.220081120343636,65.67874278035706,inner_validation_within_outer_train
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,C04_probabilistic_gru_student_t,42117,6fc5331c754442474d4542d6d7069dfc5ef5f7af9c53d4bcf9f4b9eb79696691,P-H03-W002::C008::C009,54.03918904194357,student_t,54.03918904194357,17.23760059375637,2.8704118728637695,-2.2465891597114336,25.460882969889862,40.77701744044145,54.03918904194357,67.3013606434457,82.61749511399728,110.32496724359855,0.13194154194358276,4.770164321268215,3.85160105333743,53.90724749999999,inner_validation_within_outer_train
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,C04_probabilistic_gru_student_t,42117,6fc5331c754442474d4542d6d7069dfc5ef5f7af9c53d4bcf9f4b9eb79696691,P-H03-W004::C008::C009,59.49463464439545,student_t,59.49463464439545,16.80208080901696,2.878340721130371,4.7213105489687806,31.66018677075497,46.57236097290205,59.49463464439545,72.41690831588885,87.32908251803593,114.26795873982209,12.872958344890122,8.045851579098475,4.18564180974911,72.36759298928557,inner_validation_within_outer_train
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,C04_probabilistic_gru_student_t,42117,6fc5331c754442474d4542d6d7069dfc5ef5f7af9c53d4bcf9f4b9eb79696691,P-H03-W005::C008::C009,58.95356996610337,student_t,58.95356996610337,17.20919467725626,2.8539390563964844,2.5659029330804017,30.375462531761052,45.702900823534904,58.95356996610337,72.20423910867184,87.5316774004457,115.34123699912632,8.162138494610872,6.150216249892518,3.9965864467294168,67.11570846071425,inner_validation_within_outer_train
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,C04_probabilistic_gru_student_t,42117,6fc5331c754442474d4542d6d7069dfc5ef5f7af9c53d4bcf9f4b9eb79696691,P-H03-W006::C008::C009,63.221782789003825,student_t,63.221782789003825,16.98397226081116,2.843259811401367,7.445826553951171,34.98732760160142,50.13783704047711,63.221782789003825,76.30572853753054,91.45623797640623,118.99773902405644,10.512226103853365,6.993192071167507,4.080427731695865,73.73400889285719,inner_validation_within_outer_train
