outer_fold_id,inner_fold_id,model_id,seed,parameter_sha256,sample_id,y_pred,distribution_family,distribution_loc,distribution_scale,distribution_df,q025,q10,q25,q50,q75,q90,q975,absolute_error,crps,nll,y_true,provenance_role
rolling_origin_2022-07-19,rolling_origin_2022-07-19__inner_1_2021-11-02,C04_probabilistic_gru_student_t,42117,70c1908d227951b86f26ede94b4eec73b621b327a6f0e2a87d98875e63514fba,P-D01-W001::C012::C014,46.10478197572788,student_t,46.10478197572788,4.421506497934844,3.9126791954040527,33.7199050630753,39.29634699711866,42.82276839948143,46.10478197572788,49.38679555197433,52.91321695433711,58.48965888838046,60.05526444927212,56.03242121360665,11.9853445545318,106.160046425,inner_validation_within_outer_train
rolling_origin_2022-07-19,rolling_origin_2022-07-19__inner_1_2021-11-02,C04_probabilistic_gru_student_t,42117,70c1908d227951b86f26ede94b4eec73b621b327a6f0e2a87d98875e63514fba,P-D01-W002::C012::C014,49.67774075254414,student_t,49.67774075254414,4.965422823160654,3.71560001373291,35.46521591481667,41.950626422465234,45.97274341043258,49.67774075254414,53.3827380946557,57.40485508262304,63.8902655902716,2.94923763290128,1.9484619229600149,2.801832785719325,46.72850311964286,inner_validation_within_outer_train
rolling_origin_2022-07-19,rolling_origin_2022-07-19__inner_1_2021-11-02,C04_probabilistic_gru_student_t,42117,70c1908d227951b86f26ede94b4eec73b621b327a6f0e2a87d98875e63514fba,P-D01-W003::C012::C014,5.650696690257369,student_t,5.650696690257369,3.782617174074942,4.469803333282471,-4.430197738575002,-0.0330692742814742,2.8769531174700407,5.650696690257369,8.424440263044698,11.334462654796214,15.731591119089735,0.1561550630252188,0.9831110945467068,2.3058861523054617,5.494541627232151,inner_validation_within_outer_train
rolling_origin_2022-07-19,rolling_origin_2022-07-19__inner_1_2021-11-02,C04_probabilistic_gru_student_t,42117,70c1908d227951b86f26ede94b4eec73b621b327a6f0e2a87d98875e63514fba,P-D01-W004::C012::C014,5.645335958378762,student_t,5.645335958378762,3.807896321125464,4.465314865112305,-4.50644198702652,-0.077394506038507,2.8528157207235547,5.645335958378762,8.43785619603397,11.368066422796034,15.797113903784044,3.7292581561466416,2.248970972604268,2.8432652526091515,1.9160778022321208,inner_validation_within_outer_train
rolling_origin_2022-07-19,rolling_origin_2022-07-19__inner_1_2021-11-02,C04_probabilistic_gru_student_t,42117,70c1908d227951b86f26ede94b4eec73b621b327a6f0e2a87d98875e63514fba,P-D01-W005::C012::C014,35.32442080163122,student_t,35.32442080163122,4.227990396981442,4.029491424560547,23.61944318634249,28.85119865192296,32.19495664414912,35.32442080163122,38.45388495911332,41.79764295133948,47.02939841691994,1.8886312782795471,1.41981860960883,2.5436551468346504,37.21305207991077,inner_validation_within_outer_train
rolling_origin_2022-07-19,rolling_origin_2022-07-19__inner_1_2021-11-02,C04_probabilistic_gru_student_t,42117,70c1908d227951b86f26ede94b4eec73b621b327a6f0e2a87d98875e63514fba,P-D01-W006::C012::C014,23.880996203469437,student_t,23.880996203469437,4.149398858141435,4.153888702392578,12.526803720583825,17.564385903177232,20.81843600118888,23.880996203469437,26.943556405749984,30.197606503761637,35.23518868635504,4.024713633584177,2.42908541794776,2.92763522489592,27.90570983705361,inner_validation_within_outer_train
rolling_origin_2022-07-19,rolling_origin_2022-07-19__inner_1_2021-11-02,C04_probabilistic_gru_student_t,42117,70c1908d227951b86f26ede94b4eec73b621b327a6f0e2a87d98875e63514fba,P-D01-W007::C012::C014,30.549369172485363,student_t,30.549369172485363,4.328229329530958,4.035562038421631,18.57392655468948,23.924587443356373,27.34616879463991,30.549369172485363,33.75256955033082,37.174150901614354,42.52481179028125,7.4087030086461,4.915580970765164,3.8197304081873034,23.140666163839263,inner_validation_within_outer_train
rolling_origin_2022-07-19,rolling_origin_2022-07-19__inner_1_2021-11-02,C04_probabilistic_gru_student_t,42117,70c1908d227951b86f26ede94b4eec73b621b327a6f0e2a87d98875e63514fba,P-H01-W001::C012::C014,25.659930169684124,student_t,25.659930169684124,3.9142590162179975,4.214126586914063,15.006558180266468,19.71700531838848,22.774723362793495,25.659930169684124,28.54513697657475,31.60285502097977,36.31330215910178,2.244907555398388,1.490488821046468,2.53830308033272,23.415022614285736,inner_validation_within_outer_train
rolling_origin_2022-07-19,rolling_origin_2022-07-19__inner_1_2021-11-02,C04_probabilistic_gru_student_t,42117,70c1908d227951b86f26ede94b4eec73b621b327a6f0e2a87d98875e63514fba,P-H01-W002::C012::C014,26.431032911641545,student_t,26.431032911641545,4.082549255250507,4.199597358703613,15.30539308338849,20.228689075189287,23.42083346580923,26.431032911641545,29.441232357473854,32.6333767480938,37.556672739894594,33.9708262604567,30.72980378712892,9.823874676659988,60.40185917209824,inner_validation_within_outer_train
rolling_origin_2022-07-19,rolling_origin_2022-07-19__inner_1_2021-11-02,C04_probabilistic_gru_student_t,42117,70c1908d227951b86f26ede94b4eec73b621b327a6f0e2a87d98875e63514fba,P-H01-W003::C012::C014,23.164342189670588,student_t,23.164342189670588,3.8644665409567542,4.267453193664551,12.69492974127146,17.310343451283195,20.319067288506645,23.164342189670588,26.00961709083453,29.01834092805798,33.63375463806971,69.41425584470437,65.6100062057911,13.755683883939868,92.57859803437496,inner_validation_within_outer_train
