outer_fold_id,inner_fold_id,model_id,seed,parameter_sha256,sample_id,y_pred,distribution_family,distribution_loc,distribution_scale,distribution_df,q025,q10,q25,q50,q75,q90,q975,absolute_error,crps,nll,y_true,provenance_role
rolling_origin_2023-07-25,rolling_origin_2023-07-25__inner_1_2022-10-18,C04_probabilistic_gru_student_t,42117,468c384ff6f9ead8cd3682297d8fd6a2b9cd215fdd4bd90fabac49cc47852e26,P-D01-W003::C016::C018,5.070417354006647,student_t,5.070417354006647,2.5345671560366974,3.4803500175476074,-2.401061082191074,1.0693872078301725,3.1659331431327344,5.070417354006647,6.974901564880559,9.071447500183124,12.541895790204366,1.9727484399867936,1.2161629560028666,2.279371940641316,7.043165793993441,inner_validation_within_outer_train
rolling_origin_2023-07-25,rolling_origin_2023-07-25__inner_1_2022-10-18,C04_probabilistic_gru_student_t,42117,468c384ff6f9ead8cd3682297d8fd6a2b9cd215fdd4bd90fabac49cc47852e26,P-D01-W004::C016::C018,5.600708068048878,student_t,5.600708068048878,2.5978945425964657,3.462866306304932,-2.075609606468027,1.4950079685535274,3.647547257098129,5.600708068048878,7.553868878999626,9.706408167544229,13.27702574256578,0.391616213665741,0.7183108027951879,1.959508322531988,5.209091854383137,inner_validation_within_outer_train
rolling_origin_2023-07-25,rolling_origin_2023-07-25__inner_1_2022-10-18,C04_probabilistic_gru_student_t,42117,468c384ff6f9ead8cd3682297d8fd6a2b9cd215fdd4bd90fabac49cc47852e26,P-H01-W001::C016::C018,23.713756770662087,student_t,23.713756770662087,3.611207197326627,3.1756441593170166,12.572646162159115,17.886728439463447,20.971231814379102,23.713756770662087,26.45628172694507,29.54078510186073,34.85486737916506,5.872774956214048,3.816631030524388,3.5454436468022075,17.84098181444804,inner_validation_within_outer_train
rolling_origin_2023-07-25,rolling_origin_2023-07-25__inner_1_2022-10-18,C04_probabilistic_gru_student_t,42117,468c384ff6f9ead8cd3682297d8fd6a2b9cd215fdd4bd90fabac49cc47852e26,P-H01-W002::C016::C018,74.31041828840355,student_t,74.31041828840355,9.658426909048051,2.437685489654541,39.14516330393377,57.45462623732395,66.6980262201507,74.31041828840355,81.92281035665641,91.16621033948316,109.47567327287332,50.02669624065493,41.79460718005792,7.558824866410851,124.33711452905848,inner_validation_within_outer_train
rolling_origin_2023-07-25,rolling_origin_2023-07-25__inner_1_2022-10-18,C04_probabilistic_gru_student_t,42117,468c384ff6f9ead8cd3682297d8fd6a2b9cd215fdd4bd90fabac49cc47852e26,P-H01-W003::C016::C018,78.5392222431115,student_t,78.5392222431115,7.990211802673787,2.446261405944824,49.52301781900887,64.61167135474905,72.24519609324751,78.5392222431115,84.83324839297548,92.46677313147391,107.5554266672141,8.451844446845328,5.171060892114785,3.745920186982868,70.08737779626617,inner_validation_within_outer_train
rolling_origin_2023-07-25,rolling_origin_2023-07-25__inner_1_2022-10-18,C04_probabilistic_gru_student_t,42117,468c384ff6f9ead8cd3682297d8fd6a2b9cd215fdd4bd90fabac49cc47852e26,P-H01-W005::C016::C018,36.269016375650814,student_t,36.269016375650814,3.1285444817364394,3.135805130004883,26.55213615980669,31.204575627308003,33.88936671862707,36.269016375650814,38.64866603267456,41.333457123993625,45.985896591494935,3.064105789608917,1.8601350621622843,2.6899112995351784,39.33312216525973,inner_validation_within_outer_train
rolling_origin_2023-07-25,rolling_origin_2023-07-25__inner_1_2022-10-18,C04_probabilistic_gru_student_t,42117,468c384ff6f9ead8cd3682297d8fd6a2b9cd215fdd4bd90fabac49cc47852e26,P-H01-W006::C016::C018,27.01264261962665,student_t,27.01264261962665,2.970772940889403,3.217496156692505,17.90978092497496,22.234714333221586,24.76006658861489,27.01264261962665,29.26521865063841,31.79057090603172,36.11550431427834,3.9993716831006263,2.499783557008549,3.0264892708155298,23.013270936526023,inner_validation_within_outer_train
rolling_origin_2023-07-25,rolling_origin_2023-07-25__inner_1_2022-10-18,C04_probabilistic_gru_student_t,42117,468c384ff6f9ead8cd3682297d8fd6a2b9cd215fdd4bd90fabac49cc47852e26,P-H01-W007::C016::C018,36.13647116549947,student_t,36.13647116549947,4.192358325292605,2.988596200942993,22.7656688359151,29.26338237193637,32.92818583401894,36.13647116549947,39.34475649698,43.00955995906258,49.50727349508384,3.692752998136939,2.2569900935131955,2.894738976539677,39.82922416363641,inner_validation_within_outer_train
rolling_origin_2023-07-25,rolling_origin_2023-07-25__inner_1_2022-10-18,C04_probabilistic_gru_student_t,42117,468c384ff6f9ead8cd3682297d8fd6a2b9cd215fdd4bd90fabac49cc47852e26,P-H02-W001::C016::C018,29.58718249500398,student_t,29.58718249500398,2.950594073801585,3.134541273117065,20.4210185343922,24.810311709077197,27.342774666263928,29.58718249500398,31.83159032374403,34.36405328093077,38.75334645561576,4.1047862193547004,2.579977195179838,3.073503510177461,25.48239627564928,inner_validation_within_outer_train
rolling_origin_2023-07-25,rolling_origin_2023-07-25__inner_1_2022-10-18,C04_probabilistic_gru_student_t,42117,468c384ff6f9ead8cd3682297d8fd6a2b9cd215fdd4bd90fabac49cc47852e26,P-H02-W002::C016::C018,28.921074784023823,student_t,28.921074784023823,4.005979403934415,3.318091869354248,16.83654142561791,22.526467018269614,25.89460016270688,28.921074784023823,31.947549405340773,35.31568254977804,41.005608142429736,17.692550016300874,14.66196123749774,6.54457266362469,46.6136248003247,inner_validation_within_outer_train
