outer_fold_id,inner_fold_id,model_id,seed,parameter_sha256,sample_id,point_id,profile_id,zone_id,current_date,target_date,forecast_horizon_days,current_standard_uncertainty_mm,y_true,y_pred,b1_prediction,absolute_error,b1_absolute_error,transition_segment,is_transition,probabilistic_score,provenance_role,selected_effective_iterations
lpo_2022-10-18_P-D01,lpo_2022-10-18_P-D01__inner_1_2022-03-01,M2_extra_trees,42117,4a613b0e56b1296e4108af16b517e370657f6ff5371c0a84a9fa905915e3316e,P-H04-W001::C014::C015,P-H04-W001,P-H04,GEO_SW,2021-11-02,2022-03-01,119,0.6988264422,25.17007331659657,29.796309491909735,29.9971803,4.626236175313164,4.827106983403429,stable,False,,inner_validation,
lpo_2022-10-18_P-D01,lpo_2022-10-18_P-D01__inner_1_2022-03-01,M2_extra_trees,42117,4a613b0e56b1296e4108af16b517e370657f6ff5371c0a84a9fa905915e3316e,P-H04-W002::C014::C015,P-H04-W002,P-H04,GEO_SW,2021-11-02,2022-03-01,119,0.7221339333,25.328333686134467,31.852940634907966,33.07868016,6.524606948773499,7.75034647386553,stable,False,,inner_validation,
lpo_2022-10-18_P-D01,lpo_2022-10-18_P-D01__inner_1_2022-03-01,M2_extra_trees,42117,4a613b0e56b1296e4108af16b517e370657f6ff5371c0a84a9fa905915e3316e,P-H04-W003::C014::C015,P-H04-W003,P-H04,GEO_SW,2021-11-02,2022-03-01,119,0.748306304,36.16711515882334,32.71246986139469,36.30555947,3.4546452974286552,0.1384443111766558,stable,False,,inner_validation,
lpo_2022-10-18_P-D01,lpo_2022-10-18_P-D01__inner_1_2022-03-01,M2_extra_trees,42117,4a613b0e56b1296e4108af16b517e370657f6ff5371c0a84a9fa905915e3316e,P-H04-W004::C014::C015,P-H04-W004,P-H04,GEO_SW,2021-11-02,2022-03-01,119,0.7591565375,22.40874556386553,24.285753889361512,24.97340133,1.8770083254959822,2.5646557661344715,stable,False,,inner_validation,
lpo_2022-10-18_P-D01,lpo_2022-10-18_P-D01__inner_1_2022-03-01,M2_extra_trees,42117,4a613b0e56b1296e4108af16b517e370657f6ff5371c0a84a9fa905915e3316e,P-H04-W005::C014::C015,P-H04-W005,P-H04,GEO_SW,2021-11-02,2022-03-01,119,0.7586418843,32.2360365283614,30.951173566723046,34.87086871,1.284862961638357,2.6348321816386004,stable,False,,inner_validation,
lpo_2022-10-18_P-D01,lpo_2022-10-18_P-D01__inner_1_2022-03-01,M2_extra_trees,42117,4a613b0e56b1296e4108af16b517e370657f6ff5371c0a84a9fa905915e3316e,P-H04-W006::C014::C015,P-H04-W006,P-H04,GEO_SW,2021-11-02,2022-03-01,119,0.7471418385,24.37962320735297,28.69606733363996,30.22836057,4.316444126286989,5.848737362647029,stable,False,,inner_validation,
lpo_2022-10-18_P-D01,lpo_2022-10-18_P-D01__inner_1_2022-03-01,M2_extra_trees,42117,4a613b0e56b1296e4108af16b517e370657f6ff5371c0a84a9fa905915e3316e,P-H04-W007::C014::C015,P-H04-W007,P-H04,GEO_SW,2021-11-02,2022-03-01,119,0.7242022629,30.564240931512582,33.27672405671646,38.06636181,2.712483125203878,7.502120878487414,stable,False,,inner_validation,
lpo_2022-10-18_P-D01,lpo_2022-10-18_P-D01__inner_2_2022-05-17,M2_extra_trees,42117,4a613b0e56b1296e4108af16b517e370657f6ff5371c0a84a9fa905915e3316e,P-H01-W001::C014::C016,P-H01-W001,P-H01,GEO_SW,2021-11-02,2022-05-17,196,0.7357396065,23.13233240739796,28.037195624156794,23.41502259,4.904863216758834,0.28269018260203893,stable,False,,inner_validation,
lpo_2022-10-18_P-D01,lpo_2022-10-18_P-D01__inner_2_2022-05-17,M2_extra_trees,42117,4a613b0e56b1296e4108af16b517e370657f6ff5371c0a84a9fa905915e3316e,P-H01-W002::C014::C016,P-H01-W002,P-H01,GEO_SW,2021-11-02,2022-05-17,196,0.7825542852,100.9477933228316,44.00952660572391,60.40185921,56.93826671710769,40.5459341128316,accelerating,True,,inner_validation,
lpo_2022-10-18_P-D01,lpo_2022-10-18_P-D01__inner_2_2022-05-17,M2_extra_trees,42117,4a613b0e56b1296e4108af16b517e370657f6ff5371c0a84a9fa905915e3316e,P-H01-W003::C014::C016,P-H01-W003,P-H01,GEO_SW,2021-11-02,2022-05-17,196,0.8187771268,94.16792815599496,53.494222284699866,92.57859807,40.67370587129509,1.589330085994959,accelerating,True,,inner_validation,
lpo_2022-10-18_P-D01,lpo_2022-10-18_P-D01__inner_2_2022-05-17,M2_extra_trees,42117,4a613b0e56b1296e4108af16b517e370657f6ff5371c0a84a9fa905915e3316e,P-H01-W004::C014::C016,P-H01-W004,P-H01,GEO_SW,2021-11-02,2022-05-17,196,0.8277272732,23.563429714668327,32.9306448009198,25.24678102,9.367215086251473,1.6833513053316729,stable,False,,inner_validation,
lpo_2022-10-18_P-D01,lpo_2022-10-18_P-D01__inner_2_2022-05-17,M2_extra_trees,42117,4a613b0e56b1296e4108af16b517e370657f6ff5371c0a84a9fa905915e3316e,P-H01-W005::C014::C016,P-H01-W005,P-H01,GEO_SW,2021-11-02,2022-05-17,196,0.820359452,41.56917797257655,39.5111032531354,41.91560552,2.0580747194411444,0.3464275474234526,decelerating,True,,inner_validation,
lpo_2022-10-18_P-D01,lpo_2022-10-18_P-D01__inner_2_2022-05-17,M2_extra_trees,42117,4a613b0e56b1296e4108af16b517e370657f6ff5371c0a84a9fa905915e3316e,P-H01-W006::C014::C016,P-H01-W006,P-H01,GEO_SW,2021-11-02,2022-05-17,196,0.7961478453,26.621912272193853,35.69466559269768,29.93184777,9.072753320503828,3.3099354978061477,stable,False,,inner_validation,
lpo_2022-10-18_P-D01,lpo_2022-10-18_P-D01__inner_2_2022-05-17,M2_extra_trees,42117,4a613b0e56b1296e4108af16b517e370657f6ff5371c0a84a9fa905915e3316e,P-H01-W007::C014::C016,P-H01-W007,P-H01,GEO_SW,2021-11-02,2022-05-17,196,0.741523091,39.026949828061234,35.893327168350815,32.73432182,3.1336226597104186,6.292628008061236,stable,False,,inner_validation,
lpo_2022-10-18_P-D01,lpo_2022-10-18_P-D01__inner_2_2022-05-17,M2_extra_trees,42117,4a613b0e56b1296e4108af16b517e370657f6ff5371c0a84a9fa905915e3316e,P-H02-W001::C014::C016,P-H02-W001,P-H02,GEO_SW,2021-11-02,2022-05-17,196,0.7225644884,31.136456686989884,34.922756235231006,35.86545545,3.7862995482411215,4.7289987630101145,volatile_or_gap,True,,inner_validation,
lpo_2022-10-18_P-D01,lpo_2022-10-18_P-D01__inner_2_2022-05-17,M2_extra_trees,42117,4a613b0e56b1296e4108af16b517e370657f6ff5371c0a84a9fa905915e3316e,P-H02-W003::C014::C016,P-H02-W003,P-H02,GEO_SW,2021-11-02,2022-05-17,196,0.7477121764,67.3184699789541,36.264088571711845,46.21176323,31.054381407242253,21.106706748954096,accelerating,True,,inner_validation,
lpo_2022-10-18_P-D01,lpo_2022-10-18_P-D01__inner_2_2022-05-17,M2_extra_trees,42117,4a613b0e56b1296e4108af16b517e370657f6ff5371c0a84a9fa905915e3316e,P-H02-W004::C014::C016,P-H02-W004,P-H02,GEO_SW,2021-11-02,2022-05-17,196,0.7483153109,20.378626376403048,26.463163477498828,25.43528051,6.08453710109578,5.05665413359695,stable,False,,inner_validation,
lpo_2022-10-18_P-D01,lpo_2022-10-18_P-D01__inner_2_2022-05-17,M2_extra_trees,42117,4a613b0e56b1296e4108af16b517e370657f6ff5371c0a84a9fa905915e3316e,P-H02-W005::C014::C016,P-H02-W005,P-H02,GEO_SW,2021-11-02,2022-05-17,196,0.7376232526,7.388291852257654,7.189526863055019,8.96143113,0.19876498920263508,1.573139277742345,stable,False,,inner_validation,
lpo_2022-10-18_P-D01,lpo_2022-10-18_P-D01__inner_2_2022-05-17,M2_extra_trees,42117,4a613b0e56b1296e4108af16b517e370657f6ff5371c0a84a9fa905915e3316e,P-H02-W006::C014::C016,P-H02-W006,P-H02,GEO_SW,2021-11-02,2022-05-17,196,0.7261377543,17.98008012780605,23.098042389394013,16.97158187,5.117962261587962,1.0084982578060497,stable,False,,inner_validation,
lpo_2022-10-18_P-D01,lpo_2022-10-18_P-D01__inner_2_2022-05-17,M2_extra_trees,42117,4a613b0e56b1296e4108af16b517e370657f6ff5371c0a84a9fa905915e3316e,P-H02-W007::C014::C016,P-H02-W007,P-H02,GEO_SW,2021-11-02,2022-05-17,196,0.6937107491,33.4094892455357,34.93423626332134,39.27815206,1.5247470177856357,5.868662814464294,stable,False,,inner_validation,
lpo_2022-10-18_P-D01,lpo_2022-10-18_P-D01__inner_2_2022-05-17,M2_extra_trees,42117,4a613b0e56b1296e4108af16b517e370657f6ff5371c0a84a9fa905915e3316e,P-H03-W001::C014::C016,P-H03-W001,P-H03,GEO_SE,2021-11-02,2022-05-17,196,0.6911552261,46.94378886160717,43.04053806926159,48.17373774,3.903250792345574,1.2299488783928325,stable,False,,inner_validation,
