outer_fold_id,inner_fold_id,model_id,seed,parameter_sha256,sample_id,point_id,profile_id,zone_id,current_date,target_date,forecast_horizon_days,current_standard_uncertainty_mm,y_true,y_pred,b1_prediction,absolute_error,b1_absolute_error,transition_segment,is_transition,probabilistic_score,provenance_role,selected_effective_iterations
lpo_2022-10-18_P-D01,lpo_2022-10-18_P-D01__inner_1_2022-03-01,M1_ridge,42117,e0f5eb8e106c28c33aacd51ed44692f98c246cfc95e0ff6652227441192b3d2a,P-H04-W001::C014::C015,P-H04-W001,P-H04,GEO_SW,2021-11-02,2022-03-01,119,0.6988264422,25.17007331659657,26.518201666148578,29.9971803,1.348128349552006,4.827106983403429,stable,False,,inner_validation,
lpo_2022-10-18_P-D01,lpo_2022-10-18_P-D01__inner_1_2022-03-01,M1_ridge,42117,e0f5eb8e106c28c33aacd51ed44692f98c246cfc95e0ff6652227441192b3d2a,P-H04-W002::C014::C015,P-H04-W002,P-H04,GEO_SW,2021-11-02,2022-03-01,119,0.7221339333,25.328333686134467,30.89822566899194,33.07868016,5.569891982857474,7.75034647386553,stable,False,,inner_validation,
lpo_2022-10-18_P-D01,lpo_2022-10-18_P-D01__inner_1_2022-03-01,M1_ridge,42117,e0f5eb8e106c28c33aacd51ed44692f98c246cfc95e0ff6652227441192b3d2a,P-H04-W003::C014::C015,P-H04-W003,P-H04,GEO_SW,2021-11-02,2022-03-01,119,0.748306304,36.16711515882334,32.241664972754826,36.30555947,3.9254501860685167,0.1384443111766558,stable,False,,inner_validation,
lpo_2022-10-18_P-D01,lpo_2022-10-18_P-D01__inner_1_2022-03-01,M1_ridge,42117,e0f5eb8e106c28c33aacd51ed44692f98c246cfc95e0ff6652227441192b3d2a,P-H04-W004::C014::C015,P-H04-W004,P-H04,GEO_SW,2021-11-02,2022-03-01,119,0.7591565375,22.40874556386553,22.11367649468731,24.97340133,0.2950690691782185,2.5646557661344715,stable,False,,inner_validation,
lpo_2022-10-18_P-D01,lpo_2022-10-18_P-D01__inner_1_2022-03-01,M1_ridge,42117,e0f5eb8e106c28c33aacd51ed44692f98c246cfc95e0ff6652227441192b3d2a,P-H04-W005::C014::C015,P-H04-W005,P-H04,GEO_SW,2021-11-02,2022-03-01,119,0.7586418843,32.2360365283614,30.708874946302334,34.87086871,1.527161582059069,2.6348321816386004,stable,False,,inner_validation,
lpo_2022-10-18_P-D01,lpo_2022-10-18_P-D01__inner_1_2022-03-01,M1_ridge,42117,e0f5eb8e106c28c33aacd51ed44692f98c246cfc95e0ff6652227441192b3d2a,P-H04-W006::C014::C015,P-H04-W006,P-H04,GEO_SW,2021-11-02,2022-03-01,119,0.7471418385,24.37962320735297,26.247565903046286,30.22836057,1.8679426956933156,5.848737362647029,stable,False,,inner_validation,
lpo_2022-10-18_P-D01,lpo_2022-10-18_P-D01__inner_1_2022-03-01,M1_ridge,42117,e0f5eb8e106c28c33aacd51ed44692f98c246cfc95e0ff6652227441192b3d2a,P-H04-W007::C014::C015,P-H04-W007,P-H04,GEO_SW,2021-11-02,2022-03-01,119,0.7242022629,30.564240931512582,32.4935570506418,38.06636181,1.929316119129215,7.502120878487414,stable,False,,inner_validation,
lpo_2022-10-18_P-D01,lpo_2022-10-18_P-D01__inner_2_2022-05-17,M1_ridge,42117,e0f5eb8e106c28c33aacd51ed44692f98c246cfc95e0ff6652227441192b3d2a,P-H01-W001::C014::C016,P-H01-W001,P-H01,GEO_SW,2021-11-02,2022-05-17,196,0.7357396065,23.13233240739796,26.450551660416238,23.41502259,3.3182192530182775,0.28269018260203893,stable,False,,inner_validation,
lpo_2022-10-18_P-D01,lpo_2022-10-18_P-D01__inner_2_2022-05-17,M1_ridge,42117,e0f5eb8e106c28c33aacd51ed44692f98c246cfc95e0ff6652227441192b3d2a,P-H01-W002::C014::C016,P-H01-W002,P-H01,GEO_SW,2021-11-02,2022-05-17,196,0.7825542852,100.9477933228316,48.49402590857798,60.40185921,52.45376741425362,40.5459341128316,accelerating,True,,inner_validation,
lpo_2022-10-18_P-D01,lpo_2022-10-18_P-D01__inner_2_2022-05-17,M1_ridge,42117,e0f5eb8e106c28c33aacd51ed44692f98c246cfc95e0ff6652227441192b3d2a,P-H01-W003::C014::C016,P-H01-W003,P-H01,GEO_SW,2021-11-02,2022-05-17,196,0.8187771268,94.16792815599496,64.58070058416473,92.57859807,29.587227571830226,1.589330085994959,accelerating,True,,inner_validation,
