outer_fold_id,inner_fold_id,model_id,seed,parameter_sha256,sample_id,point_id,profile_id,zone_id,current_date,target_date,forecast_horizon_days,current_standard_uncertainty_mm,y_true,y_pred,b1_prediction,absolute_error,b1_absolute_error,transition_segment,is_transition,probabilistic_score,provenance_role,selected_effective_iterations
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z10_catboost,42117,bda6e1eb2034c7d97d94a9219c2f24e8fad47416c2b1abcb14fbf76de9987c8f,P-D01-W001::C008::C009,P-D01-W001,P-D01,GEO_SW,2020-04-21,2020-06-02,42,1.160798797,47.27803044107135,14.551089161276778,16.89546956,32.72694127979457,30.382560881071353,stable,False,,inner_validation,242
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z10_catboost,42117,bda6e1eb2034c7d97d94a9219c2f24e8fad47416c2b1abcb14fbf76de9987c8f,P-D01-W002::C008::C009,P-D01-W002,P-D01,GEO_SW,2020-04-21,2020-06-02,42,1.190305509,89.0662707660715,61.860466187470514,66.46323011,27.205804578600983,22.6030406560715,volatile_or_gap,True,,inner_validation,242
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z10_catboost,42117,bda6e1eb2034c7d97d94a9219c2f24e8fad47416c2b1abcb14fbf76de9987c8f,P-D01-W005::C008::C009,P-D01-W005,P-D01,GEO_SW,2020-04-21,2020-06-02,42,1.225971399,42.41228038571448,33.32355745858698,30.27102401,9.088722927127499,12.14125637571448,stable,False,,inner_validation,242
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z10_catboost,42117,bda6e1eb2034c7d97d94a9219c2f24e8fad47416c2b1abcb14fbf76de9987c8f,P-D01-W006::C008::C009,P-D01-W006,P-D01,GEO_SW,2020-04-21,2020-06-02,42,1.21121964,29.23191671607172,28.69047799978513,25.68797193,0.5414387162865886,3.5439447860717195,decelerating,True,,inner_validation,242
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z10_catboost,42117,bda6e1eb2034c7d97d94a9219c2f24e8fad47416c2b1abcb14fbf76de9987c8f,P-D01-W007::C008::C009,P-D01-W007,P-D01,GEO_SW,2020-04-21,2020-06-02,42,1.179483642,46.16659904107145,33.36302620293017,32.95709782,12.803572838141278,13.209501221071449,decelerating,True,,inner_validation,242
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z10_catboost,42117,bda6e1eb2034c7d97d94a9219c2f24e8fad47416c2b1abcb14fbf76de9987c8f,P-H03-W001::C008::C009,P-H03-W001,P-H03,GEO_SE,2020-04-21,2020-06-02,42,1.130338411,65.67874278035706,59.84821170986466,60.44983503,5.830531070492398,5.2289077503570525,volatile_or_gap,True,,inner_validation,242
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z10_catboost,42117,bda6e1eb2034c7d97d94a9219c2f24e8fad47416c2b1abcb14fbf76de9987c8f,P-H03-W002::C008::C009,P-H03-W002,P-H03,GEO_SE,2020-04-21,2020-06-02,42,1.175988156,53.90724749999999,55.170890447657015,53.24664352,1.2636429476570257,0.6606039799999905,stable,False,,inner_validation,242
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z10_catboost,42117,bda6e1eb2034c7d97d94a9219c2f24e8fad47416c2b1abcb14fbf76de9987c8f,P-H03-W004::C008::C009,P-H03-W004,P-H03,GEO_SE,2020-04-21,2020-06-02,42,1.202381777,72.36759298928557,63.39516096545374,59.60905329,8.972432023831828,12.75853969928557,volatile_or_gap,True,,inner_validation,242
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z10_catboost,42117,bda6e1eb2034c7d97d94a9219c2f24e8fad47416c2b1abcb14fbf76de9987c8f,P-H03-W005::C008::C009,P-H03-W005,P-H03,GEO_SE,2020-04-21,2020-06-02,42,1.203535027,67.11570846071425,61.82512138398165,65.46520959,5.290587076732592,1.6504988707142445,stable,False,,inner_validation,242
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z10_catboost,42117,bda6e1eb2034c7d97d94a9219c2f24e8fad47416c2b1abcb14fbf76de9987c8f,P-H03-W006::C008::C009,P-H03-W006,P-H03,GEO_SE,2020-04-21,2020-06-02,42,1.198786711,73.73400889285719,69.83221397356344,67.52342595,3.9017949192937493,6.210582942857187,decelerating,True,,inner_validation,242
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z10_catboost,42117,bda6e1eb2034c7d97d94a9219c2f24e8fad47416c2b1abcb14fbf76de9987c8f,P-V01-W003::C008::C009,P-V01-W003,P-V01,GEO_SW,2020-04-21,2020-06-02,42,0.7931309698,28.492908130357204,34.831718177589345,33.45951276,6.3388100472321405,4.966604629642799,stable,False,,inner_validation,242
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z10_catboost,42117,bda6e1eb2034c7d97d94a9219c2f24e8fad47416c2b1abcb14fbf76de9987c8f,P-V01-W004::C008::C009,P-V01-W004,P-V01,GEO_SW,2020-04-21,2020-06-02,42,0.7956483756,33.02672333392869,38.0673307287074,41.88620195,5.040607394778704,8.859478616071307,stable,False,,inner_validation,242
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z10_catboost,42117,bda6e1eb2034c7d97d94a9219c2f24e8fad47416c2b1abcb14fbf76de9987c8f,P-V01-W005::C008::C009,P-V01-W005,P-V01,GEO_SW,2020-04-21,2020-06-02,42,0.7904760529,47.43236074107129,58.16454074691711,63.29256325,10.73218000584582,15.860202508928708,stable,False,,inner_validation,242
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z10_catboost,42117,bda6e1eb2034c7d97d94a9219c2f24e8fad47416c2b1abcb14fbf76de9987c8f,P-V01-W006::C008::C009,P-V01-W006,P-V01,GEO_SW,2020-04-21,2020-06-02,42,0.7752739001,31.01532115178564,38.00688003720834,36.70666692,6.991558885422702,5.691345768214365,stable,False,,inner_validation,242
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z10_catboost,42117,bda6e1eb2034c7d97d94a9219c2f24e8fad47416c2b1abcb14fbf76de9987c8f,P-V01-W007::C008::C009,P-V01-W007,P-V01,GEO_SW,2020-04-21,2020-06-02,42,0.7486818542,40.99758191071459,59.624618553300245,65.90209901,18.627036642585658,24.904517099285414,volatile_or_gap,True,,inner_validation,242
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_2_2020-10-20,Z10_catboost,42117,bda6e1eb2034c7d97d94a9219c2f24e8fad47416c2b1abcb14fbf76de9987c8f,P-D01-W003::C008::C010,P-D01-W003,P-D01,GEO_SW,2020-04-21,2020-10-20,182,1.208959984,5.514072283928614,6.075021297167897,-0.3749137848,0.5609490132392834,5.888986068728614,stable,False,,inner_validation,242
