outer_fold_id,inner_fold_id,model_id,seed,parameter_sha256,sample_id,point_id,profile_id,zone_id,current_date,target_date,forecast_horizon_days,current_standard_uncertainty_mm,y_true,y_pred,b1_prediction,absolute_error,b1_absolute_error,transition_segment,is_transition,probabilistic_score,provenance_role,selected_effective_iterations
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z03_rbf_svr,42117,4f2f0f193d33a6d91fff7b81171b2cc65169a520262a15164b8e0456736c8e8e,P-D01-W001::C008::C009,P-D01-W001,P-D01,GEO_SW,2020-04-21,2020-06-02,42,1.160798797,47.27803044107135,17.915758446567587,16.89546956,29.362271994503764,30.382560881071353,stable,False,,inner_validation,
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z03_rbf_svr,42117,4f2f0f193d33a6d91fff7b81171b2cc65169a520262a15164b8e0456736c8e8e,P-D01-W002::C008::C009,P-D01-W002,P-D01,GEO_SW,2020-04-21,2020-06-02,42,1.190305509,89.0662707660715,58.2076856393455,66.46323011,30.858585126726,22.6030406560715,volatile_or_gap,True,,inner_validation,
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z03_rbf_svr,42117,4f2f0f193d33a6d91fff7b81171b2cc65169a520262a15164b8e0456736c8e8e,P-D01-W005::C008::C009,P-D01-W005,P-D01,GEO_SW,2020-04-21,2020-06-02,42,1.225971399,42.41228038571448,27.744648591962697,30.27102401,14.667631793751784,12.14125637571448,stable,False,,inner_validation,
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z03_rbf_svr,42117,4f2f0f193d33a6d91fff7b81171b2cc65169a520262a15164b8e0456736c8e8e,P-D01-W006::C008::C009,P-D01-W006,P-D01,GEO_SW,2020-04-21,2020-06-02,42,1.21121964,29.23191671607172,29.125271477433586,25.68797193,0.10664523863813358,3.5439447860717195,decelerating,True,,inner_validation,
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z03_rbf_svr,42117,4f2f0f193d33a6d91fff7b81171b2cc65169a520262a15164b8e0456736c8e8e,P-D01-W007::C008::C009,P-D01-W007,P-D01,GEO_SW,2020-04-21,2020-06-02,42,1.179483642,46.16659904107145,34.03659443132311,32.95709782,12.13000460974834,13.209501221071449,decelerating,True,,inner_validation,
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z03_rbf_svr,42117,4f2f0f193d33a6d91fff7b81171b2cc65169a520262a15164b8e0456736c8e8e,P-H03-W001::C008::C009,P-H03-W001,P-H03,GEO_SE,2020-04-21,2020-06-02,42,1.130338411,65.67874278035706,57.08179683576914,60.44983503,8.596945944587915,5.2289077503570525,volatile_or_gap,True,,inner_validation,
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z03_rbf_svr,42117,4f2f0f193d33a6d91fff7b81171b2cc65169a520262a15164b8e0456736c8e8e,P-H03-W002::C008::C009,P-H03-W002,P-H03,GEO_SE,2020-04-21,2020-06-02,42,1.175988156,53.90724749999999,50.27429365380276,53.24664352,3.632953846197232,0.6606039799999905,stable,False,,inner_validation,
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z03_rbf_svr,42117,4f2f0f193d33a6d91fff7b81171b2cc65169a520262a15164b8e0456736c8e8e,P-H03-W004::C008::C009,P-H03-W004,P-H03,GEO_SE,2020-04-21,2020-06-02,42,1.202381777,72.36759298928557,55.29426252332581,59.60905329,17.073330465959756,12.75853969928557,volatile_or_gap,True,,inner_validation,
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z03_rbf_svr,42117,4f2f0f193d33a6d91fff7b81171b2cc65169a520262a15164b8e0456736c8e8e,P-H03-W005::C008::C009,P-H03-W005,P-H03,GEO_SE,2020-04-21,2020-06-02,42,1.203535027,67.11570846071425,54.51977046980049,65.46520959,12.595937990913754,1.6504988707142445,stable,False,,inner_validation,
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z03_rbf_svr,42117,4f2f0f193d33a6d91fff7b81171b2cc65169a520262a15164b8e0456736c8e8e,P-H03-W006::C008::C009,P-H03-W006,P-H03,GEO_SE,2020-04-21,2020-06-02,42,1.198786711,73.73400889285719,60.40897150493922,67.52342595,13.325037387917973,6.210582942857187,decelerating,True,,inner_validation,
