outer_fold_id,inner_fold_id,model_id,seed,parameter_sha256,sample_id,point_id,profile_id,zone_id,current_date,target_date,forecast_horizon_days,current_standard_uncertainty_mm,y_true,y_pred,b1_prediction,absolute_error,b1_absolute_error,transition_segment,is_transition,probabilistic_score,provenance_role,selected_effective_iterations
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z02_huber,42117,ef44a1c0859cd8df5a2dce9405a9e7cde23a6a930fbe5f844bcd5ccc985c3edf,P-D01-W001::C008::C009,P-D01-W001,P-D01,GEO_SW,2020-04-21,2020-06-02,42,1.160798797,47.27803044107135,12.26361394534419,16.89546956,35.01441649572716,30.382560881071353,stable,False,,inner_validation,
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z02_huber,42117,ef44a1c0859cd8df5a2dce9405a9e7cde23a6a930fbe5f844bcd5ccc985c3edf,P-D01-W002::C008::C009,P-D01-W002,P-D01,GEO_SW,2020-04-21,2020-06-02,42,1.190305509,89.0662707660715,54.075855836731,66.46323011,34.990414929340496,22.6030406560715,volatile_or_gap,True,,inner_validation,
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z02_huber,42117,ef44a1c0859cd8df5a2dce9405a9e7cde23a6a930fbe5f844bcd5ccc985c3edf,P-D01-W005::C008::C009,P-D01-W005,P-D01,GEO_SW,2020-04-21,2020-06-02,42,1.225971399,42.41228038571448,24.736692864014444,30.27102401,17.675587521700038,12.14125637571448,stable,False,,inner_validation,
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z02_huber,42117,ef44a1c0859cd8df5a2dce9405a9e7cde23a6a930fbe5f844bcd5ccc985c3edf,P-D01-W006::C008::C009,P-D01-W006,P-D01,GEO_SW,2020-04-21,2020-06-02,42,1.21121964,29.23191671607172,18.902255724625494,25.68797193,10.329660991446225,3.5439447860717195,decelerating,True,,inner_validation,
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z02_huber,42117,ef44a1c0859cd8df5a2dce9405a9e7cde23a6a930fbe5f844bcd5ccc985c3edf,P-D01-W007::C008::C009,P-D01-W007,P-D01,GEO_SW,2020-04-21,2020-06-02,42,1.179483642,46.16659904107145,28.722650100760536,32.95709782,17.443948940310914,13.209501221071449,decelerating,True,,inner_validation,
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z02_huber,42117,ef44a1c0859cd8df5a2dce9405a9e7cde23a6a930fbe5f844bcd5ccc985c3edf,P-H03-W001::C008::C009,P-H03-W001,P-H03,GEO_SE,2020-04-21,2020-06-02,42,1.130338411,65.67874278035706,52.64562332606866,60.44983503,13.033119454288396,5.2289077503570525,volatile_or_gap,True,,inner_validation,
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z02_huber,42117,ef44a1c0859cd8df5a2dce9405a9e7cde23a6a930fbe5f844bcd5ccc985c3edf,P-H03-W002::C008::C009,P-H03-W002,P-H03,GEO_SE,2020-04-21,2020-06-02,42,1.175988156,53.90724749999999,47.279730576048834,53.24664352,6.6275169239511555,0.6606039799999905,stable,False,,inner_validation,
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z02_huber,42117,ef44a1c0859cd8df5a2dce9405a9e7cde23a6a930fbe5f844bcd5ccc985c3edf,P-H03-W004::C008::C009,P-H03-W004,P-H03,GEO_SE,2020-04-21,2020-06-02,42,1.202381777,72.36759298928557,54.79279434492294,59.60905329,17.57479864436263,12.75853969928557,volatile_or_gap,True,,inner_validation,
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z02_huber,42117,ef44a1c0859cd8df5a2dce9405a9e7cde23a6a930fbe5f844bcd5ccc985c3edf,P-H03-W005::C008::C009,P-H03-W005,P-H03,GEO_SE,2020-04-21,2020-06-02,42,1.203535027,67.11570846071425,58.430424898422004,65.46520959,8.685283562292241,1.6504988707142445,stable,False,,inner_validation,
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z02_huber,42117,ef44a1c0859cd8df5a2dce9405a9e7cde23a6a930fbe5f844bcd5ccc985c3edf,P-H03-W006::C008::C009,P-H03-W006,P-H03,GEO_SE,2020-04-21,2020-06-02,42,1.198786711,73.73400889285719,60.863774561923606,67.52342595,12.870234330933584,6.210582942857187,decelerating,True,,inner_validation,
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z02_huber,42117,ef44a1c0859cd8df5a2dce9405a9e7cde23a6a930fbe5f844bcd5ccc985c3edf,P-V01-W003::C008::C009,P-V01-W003,P-V01,GEO_SW,2020-04-21,2020-06-02,42,0.7931309698,28.492908130357204,29.598316088404243,33.45951276,1.1054079580470386,4.966604629642799,stable,False,,inner_validation,
rolling_origin_2021-05-18,rolling_origin_2021-05-18__inner_1_2020-06-02,Z02_huber,42117,ef44a1c0859cd8df5a2dce9405a9e7cde23a6a930fbe5f844bcd5ccc985c3edf,P-V01-W004::C008::C009,P-V01-W004,P-V01,GEO_SW,2020-04-21,2020-06-02,42,0.7956483756,33.02672333392869,35.86943551278351,41.88620195,2.8427121788548178,8.859478616071307,stable,False,,inner_validation,
