outer_fold_id,inner_fold_id,model_id,seed,parameter_sha256,sample_id,y_pred,absolute_error,crps,nll,y_true,provenance_role
rolling_origin_2023-11-07,rolling_origin_2023-11-07__inner_1_2023-01-17,C02_compact_lstm,42117,ca8badea415f8a84ff63f398a683bd5583be43526ddb0a174409c4b86bb1432d,P-H01-W001::C018::C019,17.34895407499615,2.285768331314806,,,15.063185743681345,inner_validation_within_outer_train
rolling_origin_2023-11-07,rolling_origin_2023-11-07__inner_1_2023-01-17,C02_compact_lstm,42117,ca8badea415f8a84ff63f398a683bd5583be43526ddb0a174409c4b86bb1432d,P-H01-W002::C018::C019,130.7950528847622,12.538328502344584,,,118.2567243824176,inner_validation_within_outer_train
rolling_origin_2023-11-07,rolling_origin_2023-11-07__inner_1_2023-01-17,C02_compact_lstm,42117,ca8badea415f8a84ff63f398a683bd5583be43526ddb0a174409c4b86bb1432d,P-H01-W003::C018::C019,75.71106849191075,7.769719095756926,,,67.94134939615383,inner_validation_within_outer_train
rolling_origin_2023-11-07,rolling_origin_2023-11-07__inner_1_2023-01-17,C02_compact_lstm,42117,ca8badea415f8a84ff63f398a683bd5583be43526ddb0a174409c4b86bb1432d,P-H01-W005::C018::C019,30.51048135415866,0.9414536720157188,,,29.56902768214294,inner_validation_within_outer_train
rolling_origin_2023-11-07,rolling_origin_2023-11-07__inner_1_2023-01-17,C02_compact_lstm,42117,ca8badea415f8a84ff63f398a683bd5583be43526ddb0a174409c4b86bb1432d,P-H01-W006::C018::C019,16.768620443185412,3.1985726857679087,,,13.570047757417504,inner_validation_within_outer_train
rolling_origin_2023-11-07,rolling_origin_2023-11-07__inner_1_2023-01-17,C02_compact_lstm,42117,ca8badea415f8a84ff63f398a683bd5583be43526ddb0a174409c4b86bb1432d,P-H01-W007::C018::C019,34.42735746386525,1.654721120200726,,,36.082078584065975,inner_validation_within_outer_train
rolling_origin_2023-11-07,rolling_origin_2023-11-07__inner_1_2023-01-17,C02_compact_lstm,42117,ca8badea415f8a84ff63f398a683bd5583be43526ddb0a174409c4b86bb1432d,P-H02-W001::C018::C019,24.89389401081544,3.1001010158329763,,,27.993995026648417,inner_validation_within_outer_train
rolling_origin_2023-11-07,rolling_origin_2023-11-07__inner_1_2023-01-17,C02_compact_lstm,42117,ca8badea415f8a84ff63f398a683bd5583be43526ddb0a174409c4b86bb1432d,P-H02-W002::C018::C019,40.01637504136552,30.66935889901909,,,70.68573394038461,inner_validation_within_outer_train
rolling_origin_2023-11-07,rolling_origin_2023-11-07__inner_1_2023-01-17,C02_compact_lstm,42117,ca8badea415f8a84ff63f398a683bd5583be43526ddb0a174409c4b86bb1432d,P-H02-W003::C018::C019,104.3016700295957,10.707362934690067,,,115.00903296428577,inner_validation_within_outer_train
rolling_origin_2023-11-07,rolling_origin_2023-11-07__inner_1_2023-01-17,C02_compact_lstm,42117,ca8badea415f8a84ff63f398a683bd5583be43526ddb0a174409c4b86bb1432d,P-H02-W004::C018::C019,27.54071895716826,1.84878714585366,,,29.38950610302192,inner_validation_within_outer_train
rolling_origin_2023-11-07,rolling_origin_2023-11-07__inner_1_2023-01-17,C02_compact_lstm,42117,ca8badea415f8a84ff63f398a683bd5583be43526ddb0a174409c4b86bb1432d,P-H02-W006::C018::C019,20.599482476859087,0.1073752816574753,,,20.706857758516563,inner_validation_within_outer_train
rolling_origin_2023-11-07,rolling_origin_2023-11-07__inner_1_2023-01-17,C02_compact_lstm,42117,ca8badea415f8a84ff63f398a683bd5583be43526ddb0a174409c4b86bb1432d,P-H02-W007::C018::C019,37.988276371488126,0.3281311486858698,,,37.66014522280226,inner_validation_within_outer_train
rolling_origin_2023-11-07,rolling_origin_2023-11-07__inner_1_2023-01-17,C02_compact_lstm,42118,ca8badea415f8a84ff63f398a683bd5583be43526ddb0a174409c4b86bb1432d,P-H01-W001::C018::C019,16.804035792698876,1.7408500490175314,,,15.063185743681345,inner_validation_within_outer_train
rolling_origin_2023-11-07,rolling_origin_2023-11-07__inner_1_2023-01-17,C02_compact_lstm,42118,ca8badea415f8a84ff63f398a683bd5583be43526ddb0a174409c4b86bb1432d,P-H01-W002::C018::C019,131.11083348617362,12.854109103756016,,,118.2567243824176,inner_validation_within_outer_train
rolling_origin_2023-11-07,rolling_origin_2023-11-07__inner_1_2023-01-17,C02_compact_lstm,42118,ca8badea415f8a84ff63f398a683bd5583be43526ddb0a174409c4b86bb1432d,P-H01-W003::C018::C019,73.07353031083171,5.132180914677889,,,67.94134939615383,inner_validation_within_outer_train
rolling_origin_2023-11-07,rolling_origin_2023-11-07__inner_1_2023-01-17,C02_compact_lstm,42118,ca8badea415f8a84ff63f398a683bd5583be43526ddb0a174409c4b86bb1432d,P-H01-W005::C018::C019,34.32482650371067,4.755798821567726,,,29.56902768214294,inner_validation_within_outer_train
rolling_origin_2023-11-07,rolling_origin_2023-11-07__inner_1_2023-01-17,C02_compact_lstm,42118,ca8badea415f8a84ff63f398a683bd5583be43526ddb0a174409c4b86bb1432d,P-H01-W006::C018::C019,20.863990271231053,7.293942513813549,,,13.570047757417504,inner_validation_within_outer_train
rolling_origin_2023-11-07,rolling_origin_2023-11-07__inner_1_2023-01-17,C02_compact_lstm,42118,ca8badea415f8a84ff63f398a683bd5583be43526ddb0a174409c4b86bb1432d,P-H01-W007::C018::C019,34.62303513844737,1.4590434456186046,,,36.082078584065975,inner_validation_within_outer_train
rolling_origin_2023-11-07,rolling_origin_2023-11-07__inner_1_2023-01-17,C02_compact_lstm,42118,ca8badea415f8a84ff63f398a683bd5583be43526ddb0a174409c4b86bb1432d,P-H02-W001::C018::C019,26.369784389595974,1.624210637052439,,,27.993995026648417,inner_validation_within_outer_train
rolling_origin_2023-11-07,rolling_origin_2023-11-07__inner_1_2023-01-17,C02_compact_lstm,42118,ca8badea415f8a84ff63f398a683bd5583be43526ddb0a174409c4b86bb1432d,P-H02-W002::C018::C019,44.10681605381305,26.57891788657156,,,70.68573394038461,inner_validation_within_outer_train
rolling_origin_2023-11-07,rolling_origin_2023-11-07__inner_1_2023-01-17,C02_compact_lstm,42118,ca8badea415f8a84ff63f398a683bd5583be43526ddb0a174409c4b86bb1432d,P-H02-W003::C018::C019,108.11581894398688,6.893214020298899,,,115.00903296428577,inner_validation_within_outer_train
rolling_origin_2023-11-07,rolling_origin_2023-11-07__inner_1_2023-01-17,C02_compact_lstm,42118,ca8badea415f8a84ff63f398a683bd5583be43526ddb0a174409c4b86bb1432d,P-H02-W004::C018::C019,26.69705048206054,2.692455620961379,,,29.38950610302192,inner_validation_within_outer_train
